id_eje,ejecutora_nombre,year,ind_eje,propim,proinv,pim,devengado,certificado,compromiso_anual,inverre,pim_total,invtot
MUNICIPALIDAD DISTRITAL DE YAVARI,MUNICIPALIDAD DISTRITAL DE YAVARI,2024,.74204409,.35731241,.77777779,1210607,898323.8,1108323.8,898323.8,14,3388091,18
MUNICIPALIDAD DISTRITAL DE YONAN,MUNICIPALIDAD DISTRITAL DE YONAN,2022,.42021576,.86916655,.76190478,9915873,4166805.95,6188612.49,4349587.12,32,11408484,42
MUNICIPALIDAD DISTRITAL DE YONAN,MUNICIPALIDAD DISTRITAL DE YONAN,2023,.73197252,.83270574,.75,1695642,1241163.38,1692379.31,1692379.31,12,2036304,16
MUNICIPALIDAD DISTRITAL DE YONAN,MUNICIPALIDAD DISTRITAL DE YONAN,2024,.2941184,.21389008,.64999998,1161914,341740.29,599881.72,360045.19,13,5432295,20
MUNICIPALIDAD DISTRITAL DE YORONGOS,MUNICIPALIDAD DISTRITAL DE YORONGOS,2022,.98013628,.39405867,.78571427,715925,701704.05,714734.4,712774.05,11,1816798,14
MUNICIPALIDAD DISTRITAL DE YORONGOS,MUNICIPALIDAD DISTRITAL DE YORONGOS,2023,.99332362,.65999538,.8125,603379,599350.6,600590.6,600590.6,13,914217,16
MUNICIPALIDAD DISTRITAL DE YORONGOS,MUNICIPALIDAD DISTRITAL DE YORONGOS,2024,.87119865,.12482782,.64285713,487810,424979.43,424979.99,424979.99,9,3907863,14
MUNICIPALIDAD DISTRITAL DE YUCAY,MUNICIPALIDAD DISTRITAL DE YUCAY,2022,.92729825,.37270933,.72222221,3643296,3378422,3410838.6,3406687,13,9775167,18
MUNICIPALIDAD DISTRITAL DE YUCAY,MUNICIPALIDAD DISTRITAL DE YUCAY,2023,.87136,.54698473,.5,2756394,2401811.49,2532025.09,2408611.49,9,5039252,18
MUNICIPALIDAD DISTRITAL DE YUCAY,MUNICIPALIDAD DISTRITAL DE YUCAY,2024,.88164598,.64774251,.66666669,2778603,2449744.18,2540644.33,2509589.69,10,4289672,15
MUNICIPALIDAD DISTRITAL DE YUNGA,MUNICIPALIDAD DISTRITAL DE YUNGA,2022,.86612433,.59171963,.72727275,1564380,1354947.59,1525654.55,1511294.09,8,2643786,11
MUNICIPALIDAD DISTRITAL DE YUNGA,MUNICIPALIDAD DISTRITAL DE YUNGA,2023,.6596148,.72935402,.84615386,1728925,1140424.53,1621122.85,1306168.59,11,2370488,13
MUNICIPALIDAD DISTRITAL DE YUNGA,MUNICIPALIDAD DISTRITAL DE YUNGA,2024,.85773385,.43646544,.82608694,1691284,1450671.52,1506997.94,1466807.52,19,3874955,23
MUNICIPALIDAD DISTRITAL DE YUNGAR,MUNICIPALIDAD DISTRITAL DE YUNGAR,2022,.49508151,1,1,2750857,1361898.47,2043965.33,1361898.47,20,2750857,20
MUNICIPALIDAD DISTRITAL DE YUNGAR,MUNICIPALIDAD DISTRITAL DE YUNGAR,2023,.60976058,.24804127,.875,3021514,1842400.13,2683091.82,2558733.899999999,28,12181497,32
MUNICIPALIDAD DISTRITAL DE YUNGAR,MUNICIPALIDAD DISTRITAL DE YUNGAR,2024,.82657814,.20817901,.88571429,2366737,1956293.08,2310567.57,2020908.14,31,11368759,35
MUNICIPALIDAD DISTRITAL DE YUPAN,MUNICIPALIDAD DISTRITAL DE YUPAN,2022,.9630785,1,1,763184,735006.12,735006.12,735006.12,9,763184,9
MUNICIPALIDAD DISTRITAL DE YUPAN,MUNICIPALIDAD DISTRITAL DE YUPAN,2023,.25351015,.74474949,.81818181,420496,106600,209722.21,110000,9,564614,11
MUNICIPALIDAD DISTRITAL DE YUPAN,MUNICIPALIDAD DISTRITAL DE YUPAN,2024,.6457842,.062204964,.75,659214,425709.99,466009.99,425709.99,3,10597450,4
MUNICIPALIDAD DISTRITAL DE YURA,MUNICIPALIDAD DISTRITAL DE YURA,2022,.51439297,.79392511,.83333331,43830156,22545924.70999999,43564336.53999999,22641757.24999999,65,55206915,78
MUNICIPALIDAD DISTRITAL DE YURA,MUNICIPALIDAD DISTRITAL DE YURA,2023,.6686576,.82753164,.85714287,32577046,21782889.41,28865977.64,22655537.34,36,39366527,42
MUNICIPALIDAD DISTRITAL DE YURA,MUNICIPALIDAD DISTRITAL DE YURA,2024,.87911433,.60201102,.84313726,25727926,22617788.88,25623666.27,22617788.88,43,42736637,51
MUNICIPALIDAD DISTRITAL DE YURACMARCA,MUNICIPALIDAD DISTRITAL DE YURACMARCA,2022,.88811636,.99104691,.96551722,16603971,14746257.79,15673347.23,14746257.79,28,16753971,29
MUNICIPALIDAD DISTRITAL DE YURACMARCA,MUNICIPALIDAD DISTRITAL DE YURACMARCA,2023,.82156503,.81929302,.76923078,3318439,2726313.459999999,3318433.22,2726313.459999999,10,4050369,13
MUNICIPALIDAD DISTRITAL DE YURACMARCA,MUNICIPALIDAD DISTRITAL DE YURACMARCA,2024,.86505419,.81933361,.75,2707578,2342201.76,2680058.15,2342201.76,12,3304610,16
MUNICIPALIDAD DISTRITAL DE YURACYACU,MUNICIPALIDAD DISTRITAL DE YURACYACU,2022,.97725618,.040451258,.47619048,901718,881209.5,884776.3199999999,883209.51,10,22291469,21
MUNICIPALIDAD DISTRITAL DE YURACYACU,MUNICIPALIDAD DISTRITAL DE YURACYACU,2023,.60016662,.23325625,.7647059,1488010,893053.95,970947.72,970601.4500000001,13,6379293,17
MUNICIPALIDAD DISTRITAL DE YURACYACU,MUNICIPALIDAD DISTRITAL DE YURACYACU,2024,.8515923,.59123623,.8125,1010253,860323.7000000001,952707.74,952707.7000000001,13,1708713,16
MUNICIPALIDAD DISTRITAL DE YURUA,MUNICIPALIDAD DISTRITAL DE YURUA,2022,.82705444,.97037989,.89473683,11223052,9282075.32,11214980.66,9628144.340000002,17,11565627,19
MUNICIPALIDAD DISTRITAL DE YURUA,MUNICIPALIDAD DISTRITAL DE YURUA,2023,.44892251,.9519366,.96551722,14854381,6668466.1,9613314.85,8921732.73,28,15604381,29
MUNICIPALIDAD DISTRITAL DE YURUA,MUNICIPALIDAD DISTRITAL DE YURUA,2024,.88231665,.91706222,.88461536,13316809,11749642.42,13064630.3,12470994.43,23,14521162,26
MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,2022,.33242825,.89376587,.93333334,7502025,2493885.03,7139641.329999999,4441314.310000001,28,8393725,30
MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,2023,.66536874,.84476858,.95999998,8852494,5890172.58,7966917.550000001,7799357.300000001,48,10479194,50
MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,2024,.87210506,.41001266,.86046511,3519556,3069422.55,3519551.38,3402516.33,37,8584018,43
MUNICIPALIDAD DISTRITAL DE ZAPATERO,MUNICIPALIDAD DISTRITAL DE ZAPATERO,2022,.98545295,.86873764,.69999999,1357691,1337940.6,1338139.83,1338117.39,7,1562832,10
MUNICIPALIDAD DISTRITAL DE ZAPATERO,MUNICIPALIDAD DISTRITAL DE ZAPATERO,2023,.92623711,.54708344,.625,1270848,1177106.57,1193570.33,1193570.33,10,2322951,16
MUNICIPALIDAD DISTRITAL DE ZAPATERO,MUNICIPALIDAD DISTRITAL DE ZAPATERO,2024,.38059306,.064321943,.58823532,567668,216050.5,260550.5,260550.5,10,8825418,17
MUNICIPALIDAD DISTRITAL DE ZAÑA,MUNICIPALIDAD DISTRITAL DE ZAÑA,2022,.91542584,.3078894,.73913044,1114309,1020067.28,1021545.03,1020545.03,17,3619186,23
MUNICIPALIDAD DISTRITAL DE ZAÑA,MUNICIPALIDAD DISTRITAL DE ZAÑA,2023,.19387452,.15786155,.66666669,688686,133518.67,172518.68,172518.68,4,4362595,6
MUNICIPALIDAD DISTRITAL DE ZAÑA,MUNICIPALIDAD DISTRITAL DE ZAÑA,2024,.4225367,.21804389,.75999999,955856,403884.2399999999,729627.5800000001,689627.5800000001,19,4383778,25
MUNICIPALIDAD DISTRITAL DE ZEPITA,MUNICIPALIDAD DISTRITAL DE ZEPITA,2022,.57074773,.85753554,.93814433,15374447,8774931.209999997,15191478.24,8897198.589999998,91,17928641,97
MUNICIPALIDAD DISTRITAL DE ZEPITA,MUNICIPALIDAD DISTRITAL DE ZEPITA,2023,.88608539,.67502737,.79104477,14592360,12930077.05,13328622.44,13199111.04,53,21617435,67
MUNICIPALIDAD DISTRITAL DE ZEPITA,MUNICIPALIDAD DISTRITAL DE ZEPITA,2024,.84396172,.82503688,.92537314,6395761,5397777.44,6353237.95,5583305.109999999,62,7752091,67
MUNICIPALIDAD DISTRITAL DE ZURITE,MUNICIPALIDAD DISTRITAL DE ZURITE,2022,.84465295,.99789941,.8888889,5325848,4498493.25,4757033.779999999,4523096.11,16,5337059,18
MUNICIPALIDAD DISTRITAL DE ZURITE,MUNICIPALIDAD DISTRITAL DE ZURITE,2023,.8435654,.96534419,.91666669,5398670,4554131.13,4996163.68,4702319.699999999,11,5592482,12
MUNICIPALIDAD DISTRITAL DE ZURITE,MUNICIPALIDAD DISTRITAL DE ZURITE,2024,.98239279,.80878073,.66666669,4387256,4310008.71,4317919.96,4317919.96,10,5424531,15
MUNICIPALIDAD DISTRITAL DE ZUÑIGA,MUNICIPALIDAD DISTRITAL DE ZUÑIGA,2022,.68113947,.79370439,.89473683,4299664,2928670.96,4176939.01,4037107.12,17,5417211,19
MUNICIPALIDAD DISTRITAL DE ZUÑIGA,MUNICIPALIDAD DISTRITAL DE ZUÑIGA,2023,.50914013,1,1,3286981,1673534,1699066,1698564,14,3286981,14
MUNICIPALIDAD DISTRITAL DE ZUÑIGA,MUNICIPALIDAD DISTRITAL DE ZUÑIGA,2024,.34259766,.99310958,.83333331,2924241,1001838.14,1476059.53,1020638.14,10,2944530,12
MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,2022,.85461283,.64350104,.5,773135,660731.11,691247.75,687958.34,13,1201451,26
MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,2023,.81929201,.78970951,.68181819,985668,807549.9300000001,967406.4300000001,929780.23,15,1248140,22
MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,2024,.55623621,.3039732,.75,949249,528006.6899999999,735577.03,717576.33,21,3122805,28
MUNICIPALIDAD DISTRITAL HUATA,MUNICIPALIDAD DISTRITAL HUATA,2022,.88037223,.12645106,.80000001,1954713,1720875.02,1919262.51,1745525.03,20,15458257,25
MUNICIPALIDAD DISTRITAL HUATA,MUNICIPALIDAD DISTRITAL HUATA,2023,.63571459,.36909097,.47058824,1619407,1029480.61,1571885.87,1042414.61,8,4387555,17
MUNICIPALIDAD DISTRITAL HUATA,MUNICIPALIDAD DISTRITAL HUATA,2024,.82708228,.46835306,.61904764,1808995,1496187.74,1711953.5,1516006.94,13,3862460,21
MUNICIPALIDAD DISTRITAL JESUS NAZARENO,MUNICIPALIDAD DISTRITAL JESUS NAZARENO,2022,.92956483,.30593312,.5714286,2175365,2022142.77,2131679.5,2089446.17,8,7110590,14
MUNICIPALIDAD DISTRITAL JESUS NAZARENO,MUNICIPALIDAD DISTRITAL JESUS NAZARENO,2023,.66147155,.36334446,.60000002,1887802,1248727.35,1551397,1252369.01,9,5195626,15
MUNICIPALIDAD DISTRITAL JESUS NAZARENO,MUNICIPALIDAD DISTRITAL JESUS NAZARENO,2024,.52078855,.68080974,.78571427,7795774,4059950.01,7485795.76,6859004.18,11,11450738,14
MUNICIPALIDAD DISTRITAL PAMPA HERMOSA,MUNICIPALIDAD DISTRITAL PAMPA HERMOSA,2022,.84220648,.76487452,.88235295,1582465,1332762.25,1505398.57,1440247.57,15,2068921,17
MUNICIPALIDAD DISTRITAL PAMPA HERMOSA,MUNICIPALIDAD DISTRITAL PAMPA HERMOSA,2023,.49372429,.70807725,.81818181,2980154,1471374.38,1797591.16,1563864.98,18,4208798,22
MUNICIPALIDAD DISTRITAL PAMPA HERMOSA,MUNICIPALIDAD DISTRITAL PAMPA HERMOSA,2024,.54094309,.4399175,.87804878,5274445,2853174.48,4947558.37,4324000.15,36,11989623,41
MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,2022,.3581163,.44320622,.65384614,33114496,11858840.76,32522635.66,28478654.9,34,74715774,52
MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,2023,.42494521,.45687908,.55714285,35234072,14972549.52,29848890.7,21082152.12,39,77119030,70
MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,2024,.64811885,.39917812,.68316829,46801834,30333151.21,39438197.85,34865073.29,69,117245491,101
MUNICIPALIDAD DISTRITAL VEINTISIETE DE NOVIEMBRE,MUNICIPALIDAD DISTRITAL VEINTISIETE DE NOVIEMBRE,2022,.88180649,.17916943,.66666669,396787,349889.36,349889.36,349889.36,10,2214591,15
MUNICIPALIDAD DISTRITAL VEINTISIETE DE NOVIEMBRE,MUNICIPALIDAD DISTRITAL VEINTISIETE DE NOVIEMBRE,2023,.8782621,.069919497,.60000002,257107,225807.33,225807.33,225807.33,6,3677186,10
MUNICIPALIDAD DISTRITAL VEINTISIETE DE NOVIEMBRE,MUNICIPALIDAD DISTRITAL VEINTISIETE DE NOVIEMBRE,2024,.93251199,.32724082,.5,280789,261839.1,263039.1,263039.1,7,858050,14
MUNICIPALIDAD METROPOLITANA DE LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,2022,.86548185,.42303467,.79901963,251274274,217473318.61,247155350.3500001,223011901.2000001,163,593980353,204
MUNICIPALIDAD METROPOLITANA DE LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,2023,.73553962,.54421818,.8577075,173871879,127889655.93,161876095.05,136641856.21,217,319489275,253
MUNICIPALIDAD METROPOLITANA DE LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,2024,.85025722,.25556076,.76162791,308352969,262179341.9799999,299017615.6999999,277281757.9499999,262,1206573976,344
MUNICIPALIDAD PROVINCIAL DE ABANCAY,MUNICIPALIDAD PROVINCIAL DE ABANCAY,2022,.83203745,.96328819,.95454544,55880996,46495081.04999999,50640545.80999999,46510468.72,84,58010672,88
MUNICIPALIDAD PROVINCIAL DE ABANCAY,MUNICIPALIDAD PROVINCIAL DE ABANCAY,2023,.93940175,.93734217,.84782606,34851608,32739660.53,34543269.56999999,34537969.56999999,78,37181309,92
MUNICIPALIDAD PROVINCIAL DE ABANCAY,MUNICIPALIDAD PROVINCIAL DE ABANCAY,2024,.97240639,.86913168,.86363637,20793643,20219871.05999999,20481567.75,20430164.38,95,23924617,110
MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,2022,.78066945,.75069618,.84931505,7734359,6037977.96,6854141.109999999,6581799.619999999,62,10302915,73
MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,2023,.83682448,.7495507,.88709676,6807489,5696673.429999998,5888556.559999998,5696673.719999998,55,9082093,62
MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,2024,.64816713,.33607462,.84848487,4447448,2882689.65,4395110.68,4392723.279999999,28,13233514,33
MUNICIPALIDAD PROVINCIAL DE ACOMAYO,MUNICIPALIDAD PROVINCIAL DE ACOMAYO,2022,.83797121,.91689396,.95652175,5516410,4622592.64,5109443.77,4664697.819999999,22,6016410,23
MUNICIPALIDAD PROVINCIAL DE ACOMAYO,MUNICIPALIDAD PROVINCIAL DE ACOMAYO,2023,.87011522,.92843729,.93333334,6921425,6022437.15,6109171.640000001,6053892.94,28,7454919,30
MUNICIPALIDAD PROVINCIAL DE ACOMAYO,MUNICIPALIDAD PROVINCIAL DE ACOMAYO,2024,.77005476,.54972368,.86206895,5317805,4095001.120000001,4640859.17,4361405.69,25,9673596,29
MUNICIPALIDAD PROVINCIAL DE AIJA,MUNICIPALIDAD PROVINCIAL DE AIJA,2022,.78972399,.40482551,.69999999,6163344,4867340.52,6073084.39,6008775.609999999,35,15224693,50
MUNICIPALIDAD PROVINCIAL DE AIJA,MUNICIPALIDAD PROVINCIAL DE AIJA,2023,.50151074,.36400139,.69999999,3770022,1890706.62,3157994.939999999,2280607.8,28,10357164,40
MUNICIPALIDAD PROVINCIAL DE AIJA,MUNICIPALIDAD PROVINCIAL DE AIJA,2024,.82139069,.52356863,.75,2988169,2454454.11,2919594.55,2454454.11,33,5707311,44
MUNICIPALIDAD PROVINCIAL DE AMBO,MUNICIPALIDAD PROVINCIAL DE AMBO,2022,.78233534,.1188616,.68888891,10772203,8427475.250000002,10602327.72,10087169.78,62,90628118,90
MUNICIPALIDAD PROVINCIAL DE AMBO,MUNICIPALIDAD PROVINCIAL DE AMBO,2023,.43933749,.23592037,.5714286,8970915,3941259.220000001,7167368.99,5923794.51,32,38025181,56
MUNICIPALIDAD PROVINCIAL DE AMBO,MUNICIPALIDAD PROVINCIAL DE AMBO,2024,.4696987,.30259651,.47619048,10225300,4802809.960000002,9988376.310000001,5915715.390000001,40,33791863,84
MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,2022,.74102181,.97872907,.94594592,42711099,31649856.31,41264592.24000001,39259452.94,70,43639348,74
MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,2023,.76304471,.96513301,.97560978,31035223,23681262.76,26298210.46,25321873.09,80,32156421,82
MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,2024,.87742591,.76820505,.76404494,22874523,20070698.58,22581114.77000001,22494036.84000001,68,29776585,89
MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,2022,.39003184,.56164902,.79207921,16666004,6500272.120000001,12654576.03,11629721.75,80,29673342,101
MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,2023,.74867588,.63080055,.77659577,25218914,18880792.81,21492363.68,20751131.33,73,39979219,94
MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,2024,.5535031,.72144699,.74390244,20167025,11162511.26,18522411.88,17859455.57,61,27953578,82
MUNICIPALIDAD PROVINCIAL DE ANTA,MUNICIPALIDAD PROVINCIAL DE ANTA,2022,.9502933,.68995976,.90217394,30376430,28866517.91,30141661.45000001,29900736.12000001,83,44026380,92
MUNICIPALIDAD PROVINCIAL DE ANTA,MUNICIPALIDAD PROVINCIAL DE ANTA,2023,.91535091,.98980874,.96330273,30803843,28196326.68,30156872.75,29054847.44,105,31121006,109
MUNICIPALIDAD PROVINCIAL DE ANTA,MUNICIPALIDAD PROVINCIAL DE ANTA,2024,.97383142,.96811813,.87012988,27550971,26830000.74000001,27338161.07,26997536.46,67,28458274,77
MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,2022,.74545127,.48869541,.82978725,7312044,5450772.44,6031973,5965452.220000001,39,14962375,47
MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,2023,.75806487,.28317127,.82857144,3650338,2767193.01,2822290.01,2770053.01,29,12890919,35
MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,2024,.69393367,.23464595,.7647059,3706355,2571964.57,2891678.39,2748750.17,39,15795521,51
MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,2022,.45644894,.48198333,.8125,6644206,3032740.83,5783393.220000001,3041940.86,26,13785136,32
MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,2023,.464057,.87110227,.75,6589165,3057748.16,6125849.300000001,3160532.74,15,7564169,20
MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,2024,.73471963,.60903072,.80769229,4974337,3654742.92,4745506.42,3991926.94,21,8167629,26
MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,2022,.47137085,.98313993,.91208792,109997943,51849822.53,96663165.47999999,55829051.32,83,111884320,91
MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,2023,.63219762,.99382001,.91489363,81315878,51407703.98,74249261.01000001,63934064.88999999,43,81821533,47
MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,2024,.81375039,.98980045,.94827586,60408087,49157102.48,58130601.48000001,49213512.16,55,61030570,58
MUNICIPALIDAD PROVINCIAL DE ASCOPE,MUNICIPALIDAD PROVINCIAL DE ASCOPE,2022,.96694785,.14065824,.69565219,1777116,1718378.52,1724780.46,1724199.05,16,12634283,23
MUNICIPALIDAD PROVINCIAL DE ASCOPE,MUNICIPALIDAD PROVINCIAL DE ASCOPE,2023,.075248957,.25713441,.5,4250556,319849.9,694872.01,560541.5699999999,11,16530483,22
MUNICIPALIDAD PROVINCIAL DE ASCOPE,MUNICIPALIDAD PROVINCIAL DE ASCOPE,2024,.1013904,.36372307,.55555558,9923739,1006171.87,9451675,1165944.84,15,27283776,27
MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,2022,.81937701,.64658087,.81578946,4965879,4068926.99,4908004.7,4574715.47,31,7680213,38
MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,2023,.32895693,.49127284,.80952382,3220709,1059474.59,2621756.36,1059474.59,17,6555846,21
MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,2024,.80069596,.48578769,.81578946,3990962,3195547.06,3804828.51,3195547.06,31,8215445,38
MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,2022,.72451788,.87667674,.91724139,77114366,55870736.14,74318983.77,56306274.46000001,133,87962143,145
MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,2023,.26594698,.74327016,.8877551,67036020,17828027.68,50320815.22999998,17828027.68,87,90190652,98
MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,2024,.51295006,.74279439,.84210527,66323031,34020402.69000002,59077553.13999999,37849898.51000002,96,89288546,114
MUNICIPALIDAD PROVINCIAL DE AYABACA,MUNICIPALIDAD PROVINCIAL DE AYABACA,2022,.61650425,.41433901,.85046726,30099466,18556449.60000001,25862033.60000001,23053652.5,91,72644541,107
MUNICIPALIDAD PROVINCIAL DE AYABACA,MUNICIPALIDAD PROVINCIAL DE AYABACA,2023,.61400396,.85551071,.91489363,29047191,17835090,28367455.07,26490515.28,86,33953042,94
MUNICIPALIDAD PROVINCIAL DE AYABACA,MUNICIPALIDAD PROVINCIAL DE AYABACA,2024,.81769025,.48707584,.61842108,32574934,26636205.33000001,30094331.72,26636205.33000001,47,66878566,76
MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,2022,.69675839,.12667842,.7241379,4955654,3452893.57,3885582.4,3459805.56,21,39119952,29
MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,2023,.73379302,.14864404,.84375,3404873,2498472,2852488.029999999,2780503.1,27,22906218,32
MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,2024,.38425702,.065334149,.3888889,2402913,923336.1700000002,1810388.07,1632771.78,28,36778823,72
MUNICIPALIDAD PROVINCIAL DE AZANGARO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,2022,.76078308,.62465459,.78873241,30507718,23209755.05,25566223.95,24247913.93,56,48839340,71
MUNICIPALIDAD PROVINCIAL DE AZANGARO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,2023,.93544215,.64576,.84722221,19058406,17828036.63,18859402.35,18504169.15,61,29513142,72
MUNICIPALIDAD PROVINCIAL DE AZANGARO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,2024,.7536689,.33652651,.8888889,15521089,11697762.32,14047855.14,13579455.58,56,46121444,63
MUNICIPALIDAD PROVINCIAL DE BAGUA,MUNICIPALIDAD PROVINCIAL DE BAGUA,2022,.69341826,.52218801,.41935483,3260093,2260608.04,3242081.64,2622923,13,6243140,31
MUNICIPALIDAD PROVINCIAL DE BAGUA,MUNICIPALIDAD PROVINCIAL DE BAGUA,2023,.47901681,.87039399,.85714287,9801846,4695248.95,9335071.289999999,6209802.91,24,11261390,28
MUNICIPALIDAD PROVINCIAL DE BAGUA,MUNICIPALIDAD PROVINCIAL DE BAGUA,2024,.65952885,.71666163,.68181819,9007594,5940767.880000001,6966702.15,6694997.83,15,12568824,22
MUNICIPALIDAD PROVINCIAL DE BARRANCA,MUNICIPALIDAD PROVINCIAL DE BARRANCA,2022,.81388903,.74248964,.88709676,21503400,17501380.72,20603544.82999999,18455762.13,110,28961213,124
MUNICIPALIDAD PROVINCIAL DE BARRANCA,MUNICIPALIDAD PROVINCIAL DE BARRANCA,2023,.57718128,.66288519,.84375,17314653,9993693.920000002,15032368.87,14365811.61,54,26120139,64
MUNICIPALIDAD PROVINCIAL DE BARRANCA,MUNICIPALIDAD PROVINCIAL DE BARRANCA,2024,.79208755,.90345848,.80000001,15626118,12377253.63,15195175.14,12698521.22,52,17295889,65
MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,2022,.87272513,.82421184,.7647059,7643082,6670309.56,7642575.419999999,6789195.649999999,13,9273201,17
MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,2023,.91254205,.66501403,.86842108,5195784,4741371.250000001,5089510.07,4779443.16,33,7813044,38
MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,2024,.69863874,.87151438,.86666667,5692331,3976882.89,4763589.630000001,4616802.78,39,6531540,45
